"","Tournament","Team","League","Rank Score","tourn_id","search","Rank"
"426","european_masters_spring_2021_main_event","schalke-04-evolution",NA,"0.35443274599550195","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",426
"427","european_masters_spring_2021_main_event","macko-esports","pg_nationals","0.33500409201838727","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",427
"428","european_masters_spring_2021_main_event","g2-arctic",NA,"0.2674261400046806","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",428
"429","european_masters_spring_2021_main_event","berlin-international-gaming","primeleague","0.19453903239556922","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",429
"430","european_masters_spring_2021_main_event","mkers",NA,"0.1809980268919884","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",430
"431","european_masters_spring_2021_main_event","k1ck-neosurf",NA,"0.08085605460936193","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",431
"432","european_masters_spring_2021_main_event","herbalife-real-betis",NA,"0","105990084003609117","european_masters_spring_2021_main_event (105990084003609117)",432
"433","european_masters_spring_2021_play_ins","method2madness",NA,"1","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",433
"434","european_masters_spring_2021_play_ins","esuba","hitpoint_masters","0.9831184045450684","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",434
"435","european_masters_spring_2021_play_ins","kv-mechelen-esports",NA,"0.8317808762187663","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",435
"436","european_masters_spring_2021_play_ins","psv-esports",NA,"0.649447743003723","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",436
"437","european_masters_spring_2021_play_ins","white-dragons","liga_portuguesa","0.6317993832930435","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",437
"438","european_masters_spring_2021_play_ins","goskilla",NA,"0.5680957306434695","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",438
"439","european_masters_spring_2021_play_ins","g2-arctic",NA,"0.4942450568646769","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",439
"440","european_masters_spring_2021_play_ins","for-the-win-esports","liga_portuguesa","0.4756077093059016","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",440
"441","european_masters_spring_2021_play_ins","hma-fnatic-rising",NA,"0.44860878480450844","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",441
"442","european_masters_spring_2021_play_ins","sinners-esports","hitpoint_masters","0.3000368716871572","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",442
"443","european_masters_spring_2021_play_ins","schalke-04-evolution",NA,"0.27076471207051467","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",443
"444","european_masters_spring_2021_play_ins","gamespace-mediterranean-college-esports","greek_legends","0.26771707501889846","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",444
"445","european_masters_spring_2021_play_ins","zero-tenacity","ultraliga","0.21262111250708016","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",445
"446","european_masters_spring_2021_play_ins","illuminar-gaming","ultraliga","0.2054386411157925","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",446
"447","european_masters_spring_2021_play_ins","mkers",NA,"0.15481029589418938","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",447
"448","european_masters_spring_2021_play_ins","vitalitybee","lfl","0","105945560578760612","european_masters_spring_2021_play_ins (105945560578760612)",448
"449","european_masters_summer_2021_main_event","movistar-riders","superliga","1","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",449
"450","european_masters_summer_2021_main_event","hma-fnatic-rising",NA,"0.9675213103288929","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",450
"451","european_masters_summer_2021_main_event","berlin-international-gaming","primeleague","0.8410121920564062","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",451
"452","european_masters_summer_2021_main_event","illuminar-gaming","ultraliga","0.690357088883501","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",452
"453","european_masters_summer_2021_main_event","macko-esports","pg_nationals","0.6658282145097335","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",453
"454","european_masters_summer_2021_main_event","karmine-corp","lfl","0.6047196054522469","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",454
"455","european_masters_summer_2021_main_event","pdw",NA,"0.5853169855720413","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",455
"456","european_masters_summer_2021_main_event","ucam-esports-club","superliga","0.5584310121095151","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",456
"457","european_masters_summer_2021_main_event","mousesports","primeleague","0.5022263216430318","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",457
"458","european_masters_summer_2021_main_event","ago-rogue",NA,"0.4455655046870946","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",458
"459","european_masters_summer_2021_main_event","misfits-premier",NA,"0.4427172124584941","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",459
"460","european_masters_summer_2021_main_event","zero-tenacity","ultraliga","0.4304629203413401","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",460
"461","european_masters_summer_2021_main_event","anorthosis-famagusta-esports","greek_legends","0.39858509762771654","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",461
"462","european_masters_summer_2021_main_event","tricked-esport",NA,"0.23344295615700364","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",462
"463","european_masters_summer_2021_main_event","penta-1860",NA,"0.11538661818711717","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",463
"464","european_masters_summer_2021_main_event","giants","superliga","0","106748850929174796","european_masters_summer_2021_main_event (106748850929174796)",464
"465","msi_2021","royal-never-give-up","lpl","1.5","105873410870441926","msi_2021 (105873410870441926)",465
"466","msi_2021","mad-lions","lec","1.256749180233486","105873410870441926","msi_2021 (105873410870441926)",466
"467","msi_2021","cloud9","lcs","1.2137753706122913","105873410870441926","msi_2021 (105873410870441926)",467
"468","msi_2021","dwg-kia","lck","1.0574570642017191","105873410870441926","msi_2021 (105873410870441926)",468
"469","msi_2021","pain-gaming","cblol-brazil","0.8279425435723597","105873410870441926","msi_2021 (105873410870441926)",469
"470","msi_2021","detonation-focusme","ljl-japan","0.8123117436237562","105873410870441926","msi_2021 (105873410870441926)",470
"471","msi_2021","fastpay-wildcats","turkiye-sampiyonluk-ligi","0.7151381459404597","105873410870441926","msi_2021 (105873410870441926)",471
"472","msi_2021","unicorns-of-love","lcl","0.6694049251742381","105873410870441926","msi_2021 (105873410870441926)",472
"473","msi_2021","infinity","lla","0.6223940286674874","105873410870441926","msi_2021 (105873410870441926)",473
"474","msi_2021","psg-talon","pcs","0.0645504583265832","105873410870441926","msi_2021 (105873410870441926)",474
"475","msi_2021","pentanetgg","lco","0","105873410870441926","msi_2021 (105873410870441926)",475
"476","mss 2021 (archive)","team-liquid","lcs","1","105788932118361426","mss 2021 (archive) (105788932118361426)",476
"477","mss 2021 (archive)","dignitas","lcs","0.2992022922672247","105788932118361426","mss 2021 (archive) (105788932118361426)",477
"478","mss 2021 (archive)","tsm","lcs","0.17955165633480322","105788932118361426","mss 2021 (archive) (105788932118361426)",478
"479","mss 2021 (archive)","evil-geniuses","lcs","0.08538076749607316","105788932118361426","mss 2021 (archive) (105788932118361426)",479
"480","mss 2021 (archive)","cloud9","lcs","0.010258269490357574","105788932118361426","mss 2021 (archive) (105788932118361426)",480
"481","mss 2021 (archive)","100-thieves","lcs","0","105788932118361426","mss 2021 (archive) (105788932118361426)",481
"482","opl_split2_2020","the-chiefs","lco","1","104151038596540368","opl_split2_2020 (104151038596540368)",482
"483","opl_split2_2020","dire-wolves","lco","0.7916300520542671","104151038596540368","opl_split2_2020 (104151038596540368)",483
"484","opl_split2_2020","order",NA,"0.4785278718625161","104151038596540368","opl_split2_2020 (104151038596540368)",484
"485","opl_split2_2020","legacy-esports",NA,"0","104151038596540368","opl_split2_2020 (104151038596540368)",485
"486","worlds_2020","geng","lck","1.356693767453756","104841804583318464","worlds_2020 (104841804583318464)",486
"487","worlds_2020","psg-talon","pcs","1.2","104841804583318464","worlds_2020 (104841804583318464)",487
"488","worlds_2020","dwg-kia","lck","1.0481433659811015","104841804583318464","worlds_2020 (104841804583318464)",488
"489","worlds_2020","g2-esports","lec","1.0257040317917465","104841804583318464","worlds_2020 (104841804583318464)",489
"490","worlds_2020","tsm","lcs","0.9789104540992606","104841804583318464","worlds_2020 (104841804583318464)",490
"491","worlds_2020","flyquest","lcs","0.9564014760254249","104841804583318464","worlds_2020 (104841804583318464)",491
"492","worlds_2020","team-liquid","lcs","0.7920736028753942","104841804583318464","worlds_2020 (104841804583318464)",492
"493","worlds_2020","fnatic","lec","0.7601699754593665","104841804583318464","worlds_2020 (104841804583318464)",493
"494","worlds_2020","legacy-esports",NA,"0.6208417143268736","104841804583318464","worlds_2020 (104841804583318464)",494
"495","worlds_2020","rainbow7","lla","0.5830050435886389","104841804583318464","worlds_2020 (104841804583318464)",495
"496","worlds_2020","papara-supermassive-blaze","turkiye-sampiyonluk-ligi","0.5659839269255665","104841804583318464","worlds_2020 (104841804583318464)",496
"497","worlds_2020","v3-esports","ljl-japan","0.562132734586886","104841804583318464","worlds_2020 (104841804583318464)",497
"498","worlds_2020","rogue","lec","0.559591878528928","104841804583318464","worlds_2020 (104841804583318464)",498
"499","worlds_2020","intz","cblol-brazil","0.5271208454941025","104841804583318464","worlds_2020 (104841804583318464)",499
"500","worlds_2020","drx","lck","0.45794778647777545","104841804583318464","worlds_2020 (104841804583318464)",500
"501","worlds_2020","mad-lions","lec","0.4397652744072842","104841804583318464","worlds_2020 (104841804583318464)",501
"502","worlds_2020","lgd-gaming","lpl","0","104841804583318464","worlds_2020 (104841804583318464)",502
"503","worlds_2021","mad-lions","lec","1.3","106926282333089592","worlds_2021 (106926282333089592)",503
"504","worlds_2021","hanwha-life-esports","lck","1.1831167406756653","106926282333089592","worlds_2021 (106926282333089592)",504
"505","worlds_2021","dwg-kia","lck","1.069063385014118","106926282333089592","worlds_2021 (106926282333089592)",505
"506","worlds_2021","geng","lck","1.007316709676886","106926282333089592","worlds_2021 (106926282333089592)",506
"507","worlds_2021","t1","lck","0.9964396566019207","106926282333089592","worlds_2021 (106926282333089592)",507
"508","worlds_2021","fnatic","lec","0.9777168132770401","106926282333089592","worlds_2021 (106926282333089592)",508
"509","worlds_2021","cloud9","lcs","0.8767408407442004","106926282333089592","worlds_2021 (106926282333089592)",509
"510","worlds_2021","infinity","lla","0.7046702630426913","106926282333089592","worlds_2021 (106926282333089592)",510
"511","worlds_2021","galatasaray-espor",NA,"0.701976176801708","106926282333089592","worlds_2021 (106926282333089592)",511
"512","worlds_2021","red-kalunga","cblol-brazil","0.6705440181223453","106926282333089592","worlds_2021 (106926282333089592)",512
"513","worlds_2021","100-thieves","lcs","0.6505048604140694","106926282333089592","worlds_2021 (106926282333089592)",513
"514","worlds_2021","team-liquid","lcs","0.6178996919711006","106926282333089592","worlds_2021 (106926282333089592)",514
"515","worlds_2021","psg-talon","pcs","0.6021410030491762","106926282333089592","worlds_2021 (106926282333089592)",515
"516","worlds_2021","mega-bank-beyond-gaming","pcs","0.534371961202136","106926282333089592","worlds_2021 (106926282333089592)",516
"517","worlds_2021","detonation-focusme","ljl-japan","0.4859088447805898","106926282333089592","worlds_2021 (106926282333089592)",517
"518","worlds_2021","peace",NA,"0.4853098093192769","106926282333089592","worlds_2021 (106926282333089592)",518
"519","worlds_2021","unicorns-of-love","lcl","0.23861625276118256","106926282333089592","worlds_2021 (106926282333089592)",519
"520","worlds_2021","rogue","lec","0","106926282333089592","worlds_2021 (106926282333089592)",520
