team_id,slug,rawscore,league_slug,league_balance_factor,ranking_raw_balanced,league_weight,rank
102787200151698443,vitalitybee,0.743372740429468,lfl,1,0.6432611272734838,0.9,0.5789350145461355
106827832203113865,shg-academy,0.7287869897568663,ljl_academy,1,0.6420224604869197,0.9,0.5778202144382277
109828279319224248,mgn-box-esports,-1.6252529601442618,vcs,1,0.44211015116265784,1.3,0.5747431965114552
101383793567806688,sk-gaming,-0.09013892172116436,lec,0.7157853551872768,0.4097704770891535,1.4,0.5736786679248148
105550001032913831,red-academy,0.6207340802857967,cblol_academy,1,0.632846275238885,0.9,0.5695616477149965
107700204561086446,deep-cross-gaming,-0.6832828225614529,pcs,0.8313472662878283,0.4340506900372207,1.3,0.5642658970483869
109695910533747910,raad,3.0206259768579673,arabian_league,0.7412746807781349,0.620189294720995,0.9,0.5581703652488955
99566408358330419,isurus,-0.8571279444707949,lla,1,0.5073416888599969,1.1,0.5580758577459966
109485335453835911,vivo-keyd-stars-academy,0.459343179092332,cblol_academy,1,0.6191404637623787,0.9,0.5572264173861409
105532791598779236,ucam-esports-club,0.44766282540367336,superliga,1,0.6181485322194489,0.9,0.556333678997504
110506938087991033,fl-academy,0.44720719656567587,ljl_academy,1,0.6181098388178341,0.9,0.5562988549360507
107581759470356115,saprissa-esports,1.8495179803129314,north_regional_league,0.8297442701568742,0.6116861330608103,0.9,0.5505175197547293
107597870621708485,cyber-wolves-esports,0.34797469569626593,esports_balkan_league,1,0.6096827097839115,0.9,0.5487144388055204
104710682193583854,topo-centras-iron-wolves,0.31048586021689173,ultraliga,1,0.6064990426269994,0.9,0.5458491383642995
99566404581868574,kwangdong-freecs,-2.548425974480114,lck,1,0.36371146077107314,1.5,0.5455671911566097
109692074894483834,sem9-wpe,-0.9351492692605504,pcs,0.8313472662878283,0.41626877645038024,1.3,0.5411494093854944
105550054006182911,ns-challengers,0.24553407253971202,lck_challengers_league,1,0.60098313714297,0.9,0.5408848234286731
106827827857159558,v3-academy,0.2142528510596121,ljl_academy,1,0.5983266396502944,0.9,0.538493975685265
