team_id,slug,rawscore,ranking_raw,league_slug,league_weight,rank
107599089191671351,santiago-wanderers,-0.30291811708717326,0.7531761092805198,NA,0.9,0.6778584983524678
109485335453835911,vivo-keyd-stars-academy,-0.30912247679084975,0.752869442084257,cblol_academy,0.9,0.6775824978758314
107581212180071788,peek-gaming,-0.32618655819942405,0.7520260038807518,NA,0.9,0.6768234034926767
107581212180071788,peek-gaming,-0.32618655819942405,0.7520260038807518,north_regional_league,0.9,0.6768234034926767
106827848618374543,bc-academy,-0.33068983238550614,0.7518034174198427,ljl_academy,0.9,0.6766230756778584
99566408221114231,kabum-esports,-0.33488222819660307,0.751596196960292,cblol-brazil,0.9,0.6764365772642629
107467803833323099,team-heretics-sl,-0.33765136408915813,0.7514593249572492,superliga,0.9,0.6763133924615243
109642690191894407,ruddy-esports,-0.3581175313554617,0.7504477294931621,nlc,0.9,0.6754029565438459
110425005562048945,keypulse-esports,-0.3714111144742741,0.7497906583273949,liga_portuguesa,0.9,0.6748115924946554
101428372605353526,sengoku-gaming,-0.37210768142054973,0.7497562286291461,ljl-japan,0.9,0.6747806057662316
110418022381234710,spike-syndicate,-0.37589367269483526,0.7495690958089016,esports_balkan_league,0.9,0.6746121862280114
109485351596724390,los-grandes-academy,-0.405066676249787,0.7481271415003108,cblol_academy,0.9,0.6733144273502797
103963715924353674,dragon-army,-0.41953876026817516,0.7474118197520618,lcl,0.9,0.6726706377768557
105550047979361273,hle-challengers,-0.4449682270300739,0.7461548998365852,lck_challengers_league,0.9,0.6715394098529267
105397404796640412,loud,-0.4753720033745213,0.7446521112665044,cblol-brazil,0.9,0.670186900139854
107582184905264520,waia-snikt,-0.4801588657415959,0.7444155076956095,NA,0.9,0.6699739569260486
107582184905264520,waia-snikt,-0.4801588657415959,0.7444155076956095,north_regional_league,0.9,0.6699739569260486
109696126554266494,geekay-esports,-0.507567588416536,0.7430607577234424,arabian_league,0.9,0.6687546819510981
109698030312834058,genbu-gaming,-0.5219767704364986,0.7423485450759576,NA,0.9,0.6681136905683619
99322214689444546,schalke-04,-0.5400182231949495,0.7414567976599165,primeleague,0.9,0.6673111178939248
107582173169864040,geekside-esports,-0.5403377534333454,0.7414410040168962,NA,0.9,0.6672969036152065
99566408221961358,red-kalunga,-0.562733294816281,0.7403340440383146,cblol-brazil,0.9,0.6663006396344832
108404211655217274,partizan-esports,-0.5963719793919571,0.7386713614123088,esports_balkan_league,0.9,0.664804225271078
103461966975897718,imt-academy,-0.599254242747818,0.7385288977795653,NA,0.9,0.6646760080016088
107456352597333899,noneedorga,-0.6377290393699525,0.7366271772845556,primeleague,0.9,0.6629644595561001
105537226118106446,axolotl,-0.6799224444475359,0.7345416545466882,pg_nationals,0.9,0.6610874890920194
107598704067400262,stone-movistar,-0.7251904216671974,0.7323041627961344,NA,0.9,0.659073746516521
106827844148688268,sg-academy,-0.7476465731834452,0.7311942069983973,ljl_academy,0.9,0.6580747862985576
108078422885368642,panathinaikos-esports,-0.7615498887466582,0.7305069981636159,greek_legends,0.9,0.6574562983472543
105549998884468136,pain-academy,-0.765418513941172,0.7303157809392035,cblol_academy,0.9,0.6572842028452831
105515219038427019,karmine-corp,-0.7716940943262881,0.7300055934688533,lfl,0.9,0.657005034121968
107179740624168899,heet,-0.7736395276516961,0.729909435184693,elite_series,0.9,0.6569184916662237
99566405126602853,fly-academy,-0.8280563899497903,0.7272197351370813,north_american_challenger_league,0.9,0.6544977616233731
99566405126602853,fly-academy,-0.8280563899497903,0.7272197351370813,NA,0.9,0.6544977616233731
106806779752531762,globant-emerald-team,-0.8509269207520076,0.7260892975265727,NA,0.9,0.6534803677739155
106806779752531762,globant-emerald-team,-0.8509269207520076,0.7260892975265727,south_regional_league,0.9,0.6534803677739155
108319669531442279,aguilas-doradas,-0.8711379368056463,0.7250903135986873,NA,0.9,0.6525812822388185
103535282119620510,fukuoka-softbank-hawks-gaming,-0.8937647701299978,0.7239719213926754,ljl-japan,0.9,0.6515747292534079
107598651997213225,9z-gaming,-0.9062301627206273,0.723355785775358,NA,0.9,0.6510202071978222
108439036582886702,byteway-esports,-0.9139836813010528,0.7229725472273378,liga_portuguesa,0.9,0.6506752925046041
105520796734358045,team-7am,-0.9438593364873784,0.721495862468542,elite_series,0.9,0.6493462762216878
107582641798795198,spectacled-bears,-0.9887394092853936,0.7192775439392528,south_regional_league,0.9,0.6473497895453275
105550051809743868,lsb-challengers,-0.9983713523889418,0.7188014591976835,lck_challengers_league,0.9,0.6469213132779151
103461966981927044,dig-academy,-1.002281708179865,0.7186081793260986,NA,0.9,0.6467473613934888
102787200124959636,crvena-zvezda-esports,-1.037482918582942,0.7168682646507818,esports_balkan_league,0.9,0.6451814381857036
100285330168091787,detonation-focusme,-1.0556574089730686,0.7159699414913197,ljl-japan,0.9,0.6443729473421878
107581750701049485,janus-esports,-1.0884648221372573,0.7143483466947225,NA,0.9,0.6429135120252503
107581750701049485,janus-esports,-1.0884648221372573,0.7143483466947225,north_regional_league,0.9,0.6429135120252503
103535282143744679,dark-passage-akademi,-1.1137193496072268,0.7131000736251308,NA,0.9,0.6417900662626178
105515109012592449,izidream,-1.124803189122103,0.7125522249912355,lfl,0.9,0.641297002492112
109696138543579708,ebl-esports,-1.1333432384822564,0.712130110040087,arabian_league,0.9,0.6409170990360783
105520822049210915,mcon-lg-ultragear,-1.139161929271396,0.7118425055691263,elite_series,0.9,0.6406582550122137
105593951536470384,gtz-bulls,-1.174896216264183,0.7100762421469657,liga_portuguesa,0.9,0.6390686179322692
109674808371974726,newells-esports,-1.177151433654889,0.7099647719506519,NA,0.9,0.6389682947555867
105559480124455983,sk-gaming-prime,-1.2301241615860654,0.7073464521354059,primeleague,0.9,0.6366118069218654
105550042327365041,gen-challengers,-1.293694099465266,0.7042043366638502,lck_challengers_league,0.9,0.6337839029974652
103963753080578719,crowcrowd-moscow,-1.3159785314360457,0.7031028685673535,lcl,0.9,0.6327925817106181
103461966971048042,eg-academy,-1.324890606238204,0.7026623652562957,north_american_challenger_league,0.9,0.6323961287306661
103461966971048042,eg-academy,-1.324890606238204,0.7026623652562957,NA,0.9,0.6323961287306661
107582181197106556,skull-cracker-clan,-1.3308757847925607,0.7023665316789308,NA,0.9,0.6321298785110377
99566405124618295,tl-academy,-1.373096035456115,0.7002796820256403,north_american_challenger_league,0.9,0.6302517138230763
99566405124618295,tl-academy,-1.373096035456115,0.7002796820256403,NA,0.9,0.6302517138230763
107581689894520368,bandits,-1.3993605253669128,0.6989814888410243,NA,0.9,0.6290833399569219
107581689894520368,bandits,-1.3993605253669128,0.6989814888410243,north_regional_league,0.9,0.6290833399569219
109485342651298305,fluxo-academy,-1.4024454171421983,0.6988290097526599,cblol_academy,0.9,0.628946108777394
99566408222831088,liberty,-1.4404969022983434,0.6969482125674873,cblol-brazil,0.9,0.6272533913107385
107581761958954646,vandals-esports,-1.5612382426616842,0.6909802464774,NA,0.9,0.62188222182966
100205576309502431,furia,-1.6050127136676662,0.6888165752957728,cblol-brazil,0.9,0.6199349177661955
109695924147263860,triple-esports,-1.682697765664941,0.6849767822751615,arabian_league,0.9,0.6164791040476453
99566405130451785,c9-academy,-1.788100609734528,0.6797669626946174,NA,0.9,0.6117902664251558
103535282113853330,5-ronin-akademi,-1.8132000944096496,0.6785263530329304,NA,0.9,0.6106737177296374
109668849651338559,fennel,-1.8837951665304653,0.6750370013719627,ljl-japan,0.9,0.6075333012347665
101428372603715124,crest-gaming-act,-1.9076139450917649,0.673859694060868,ljl-japan,0.9,0.6064737246547812
107067065368380132,wild-panther-esports,-1.9087258964578746,0.6738047328683981,greek_legends,0.9,0.6064242595815583
105549995617170853,kabum-academy,-1.9148290599711153,0.673503067566525,cblol_academy,0.9,0.6061527608098726
107456355516438414,eintracht-frankfurt,-1.9758396150104325,0.6704874564881954,primeleague,0.9,0.6034387108393758
107598982142057588,cruzados-esports,-1.9927246350446863,0.6696528688756045,NA,0.9,0.6026875819880441
109631541326560210,reven-esports,-2.1137737391431055,0.6636696907336285,NA,0.9,0.5973027216602657
99566405127798575,tsm-academy,-2.2006828751705516,0.659373972505143,NA,0.9,0.5934365752546287
101428372602011186,v3-esports,-2.2824614642395074,0.6553318453845557,ljl-japan,0.9,0.5897986608461001
99566405123587075,clg-academy,-2.343076500491075,0.6523357838880527,NA,0.9,0.5871022054992474
99566405129589291,gg-academy,-2.4301698430846015,0.6480309607536863,NA,0.9,0.5832278646783177
99566406066182955,galakticos,-2.455766553187019,0.6467657743854603,turkiye-sampiyonluk-ligi,0.9,0.5820891969469143
99566405128626825,100-academy,-2.4676702939696114,0.6461773999221495,NA,0.9,0.5815596599299345
105521637552587612,team-phantasma,-2.559326601022723,0.641647039974268,greek_legends,0.9,0.5774823359768412
107581206998502078,atheris-esports,-2.6091205137364684,0.6391858416665952,NA,0.9,0.5752672574999357
103535282140533402,besiktas-akademi,-2.8172820381682233,0.628896897421557,NA,0.9,0.5660072076794013
100289931264192378,team-spirit,-2.900474882868191,0.6247848669056356,lcl,0.9,0.5623063802150721
103877589042434434,gamerlegion,-2.991366872387798,0.6202922854113333,primeleague,0.9,0.5582630568702
106827832203113865,shg-academy,-3.028072535923577,0.6184780090861204,ljl_academy,0.9,0.5566302081775084
105536643047197642,nasr-esports,-3.0416007450070426,0.6178093408998406,turkiye-sampiyonluk-ligi,0.9,0.5560284068098565
108203169709977541,fredit-brion-academy,-3.0757920389236393,0.6161193440681307,lck_academy,0.9,0.5545074096613177
